Record ID
1406286370488
1356337366648
1405561288591
1357117472904
1325734201944
1478043220150
1465935102270
139598763367
1407640125249
1325760187566
1472015134181
1412185237725
1335853168034
1303761151026
1341932393264
1341811370118
1458280478323
1401888250267
1385372191069
1475810388160
1382917504033
1467594207569
1359316148660
136460786420
1445985447753
1328245164641
141604767301
1364705210117
1391704143542
1428735268128
1318176133153
1342534104520
1300067234141
136403156387
1410934267347
1476385448614
1296285199790
140295263347
1374779156979
1430748398598
1299808185773
144175360503
1326058230808
1429275304326
1383330167205
142180496279
1398281142631
1348782170699
136029288564
1307170148134
129837095844
1335631197610
1376139347067
1393254134764
1329804373710
1306533249092
1476277134838
1405154381531
1359055414565
138526261386
132704166149
1486238282724
1466248113171
1352879187394
149435183196
1323957162488
1382011216162
1416223143299
1396019124859
146240569447
1422706393113
1396664207302
1382595132624
1311030222205
1399814118218
1405006113923
1320808373103
1299858459134
1306122251868
1411924209835
134041866081
1380311398844
1350981250699
1404841165211
1403075417849
1369778205467
1457692218416
1366074500295
1425844387543
144151077756
1434189493156
1340747127350
1313294291930
1483694165018
1295456211987
1453118298587
1394906447004
1405610480292
1391588140692
1425366450053
1461671156519
1419197246521
1382206423999
1488358422897
135840388284
1305897164642
138631266066
1301266296596
1392891370182
1398916112584
1483875244532
144652966052
1381023292341
1451158212736
1341680497140
1451410163660
1475587264371
135610658941
1408024451747
1330215225031
132556487417
135935863348
1353712491375
1482526455883
138786576590
1416411461327
1303175434851
1339619164530
1445301179905
1421889498482
1385944497098
1336629496050
1353694145253
1408362238348
1379964503821
1465676383633
131224485369
148285894234
1372536456389
1480007423732
130907284923
147246487009
1337941164534
1318155228546
1386394370959
1421331101826
1296009372476
1425398146559
1450913111321
1362527465316
1447384268291
1434436107730
143754358780
1387062249552
1313933276836
1446973171947
132955363323
1484038304268
134609179948
1367083234082
141581290692
1332431121966
1343636143327
1433880152706
1488737212549
140455366051
1471524186271
1494576237685
1340490496765
1453789265926
142101685559
1346879417727
1413172139360
132365163347
1336468497093
1371136209786
1465094104887
144502371215
149229063348
136755987668
1419869226718
1346842137903
1403022164631
1481366187971
1432219230613
139841563352
134595691030
1477837493825
1312944289258
1338430169184
1301289228089
1307621226171
1366335386929
132810299118
1411886494146
1295833228203
1379316374275
1439455507605
1420637283785
1310916207456
140218879983
1402265141749
1456109162068
1460456151833
1368247160222
1301835200145
1446710417827
1417220294516
132976487521
1348870388677
1481117104815
1405001110991
1470897283343
1468583126120
1460313165260
1477859231821
1307115491546
138342857506
1318851273009
1296981112278
1476060146232
1313619239791
131390285538
135043061642
1443238217112
1341526101248
1301830361545
1351449366809
145246467101
1300858158695
1333913111650
1396296495981
1292829470230
1421592416224
1361514475998
1475698167600
1366284183346
135108758389
136822580788
1302186156205
1337746263433
1340691251006
131550873693
1308356177041
1406443503639
1314708372056
132915780442
1369978296593
1495290203813
1395350154359
1316567458951
1455182226062
1343789237652
1466229158759
1317745383261
1297571452165
1446212370118
1446670234169
137113787756
1427773174977
1376556406888
1434129498864
1466858368710
1495184509232
1350220488753
1449565140929
134985892398
1424414224162
1485262177789
1436353111358
136738963353
1373548160440
1398471453898
1412754302343
134493098215
1333980168058
145187958889
1314913164437
1438542132678
1427179261831
143383584535
1460708392203
1495172151833
133843678488
139124881787
1454044448478
142169067121
1392761145932
1319118493677
1474655410828
1482569114590
1490099188697
1312288217735
14283721641
1348511494134
1475540144105
1301187168186
1425670212413
1296580363349
1380135420489
1427355425553
1338967497177
138105456546
1434032396748
148223262059
1448922298814
136636658490
1369129177264
144081070347
1320064365314
142200656402
1408938234921
